Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
6120208,SA_0000001688,COUNTRY,TUR,EUR,YEAR,Europe,SEX,SEX_MLE,2000,,,,,,,4.3 [1.4-7.5],4.32384,1.35445,7.47846,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:38+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6139220,SA_0000001688,COUNTRY,FIN,EUR,YEAR,Europe,SEX,SEX_FMLE,2005,,,,,,,5.0 [3.6-6.4],4.9758,3.58428,6.44645,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:15+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6178442,SA_0000001688,COUNTRY,VEN,AMR,YEAR,Americas,SEX,SEX_BTSX,2010,,,,,,,7.7 [5.4-10.3],7.74988,5.41469,10.31439,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:41+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6178548,SA_0000001688,UNREGION,513,,YEAR,,SEX,SEX_FMLE,2015,,,,,,,4.6 [4.1-5.1],4.59474,4.13051,5.08709,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:55+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6216894,SA_0000001688,COUNTRY,GUY,AMR,YEAR,Americas,SEX,SEX_MLE,2019,,,,,,,8.7 [5.4-12.1],8.71421,5.44664,12.08113,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:17+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6169054,SA_0000001688,COUNTRY,PRK,SEAR,YEAR,South-East Asia,SEX,SEX_MLE,2010,,,,,,,7.3 [3.8-10.8],7.2642,3.82165,10.77056,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:21+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6140185,SA_0000001688,COUNTRY,NER,AFR,YEAR,Africa,SEX,SEX_BTSX,2005,,,,,,,0.1 [0.0-0.5],0.1403,0.0,0.54422,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:28+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6207388,SA_0000001688,UNREGION,39,,YEAR,,SEX,SEX_BTSX,2019,,,,,,,8.9 [7.5-10.4],8.91621,7.48674,10.39811,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:52+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6196945,SA_0000001688,COUNTRY,MRT,AFR,YEAR,Africa,SEX,SEX_BTSX,2015,,,,,,,0.0 [0.0-0.0],0.0,0.0,0.0,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:25+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6149189,SA_0000001688,COUNTRY,UKR,EUR,YEAR,Europe,SEX,SEX_MLE,2005,,,,,,,17.1 [11.5-22.9],17.06894,11.51672,22.90717,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:39+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6187709,SA_0000001688,COUNTRY,KAZ,EUR,YEAR,Europe,SEX,SEX_FMLE,2015,,,,,,,1.3 [0.7-2.0],1.32563,0.72191,1.9797,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:21+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6217001,SA_0000001688,COUNTRY,MDG,AFR,YEAR,Africa,SEX,SEX_FMLE,2019,,,,,,,0.4 [0.1-0.7],0.35493,0.07122,0.71288,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:24+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6226318,SA_0000001688,COUNTRY,TUR,EUR,YEAR,Europe,SEX,SEX_BTSX,2019,,,,,,,1.8 [0.5-3.3],1.82036,0.46054,3.32594,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:38+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6226284,SA_0000001688,COUNTRY,SWZ,AFR,YEAR,Africa,SEX,SEX_MLE,2019,,,,,,,13.7 [9.1-18.4],13.65618,9.1174,18.41562,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:36+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6168967,SA_0000001688,COUNTRY,MEX,AMR,YEAR,Americas,SEX,SEX_MLE,2010,,,,,,,8.6 [4.8-12.6],8.59185,4.79112,12.59063,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:25+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6120179,SA_0000001688,COUNTRY,TCD,AFR,YEAR,Africa,SEX,SEX_BTSX,2000,,,,,,,2.5 [0.4-4.5],2.51123,0.44946,4.52876,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:10+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6149317,SA_0000001688,UNREGION,53,,YEAR,,SEX,SEX_FMLE,2010,,,,,,,5.1 [4.0-6.5],5.14257,3.9721,6.48977,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:53+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6100554,SA_0000001688,COUNTRY,AUT,EUR,YEAR,Europe,SEX,SEX_MLE,2000,,,,,,,20.5 [15.4-25.8],20.53406,15.36182,25.81985,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:04+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6207510,SA_0000001688,COUNTRY,BLR,EUR,YEAR,Europe,SEX,SEX_MLE,2019,,,,,,,18.2 [13.1-23.3],18.18706,13.08815,23.33973,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:08+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6207293,SA_0000001688,COUNTRY,VCT,AMR,YEAR,Americas,SEX,SEX_FMLE,2015,,,,,,,2.8 [1.8-3.9],2.79007,1.81392,3.89455,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:33+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6168886,SA_0000001688,COUNTRY,ISR,EUR,YEAR,Europe,SEX,SEX_MLE,2010,,,,,,,5.1 [2.6-8.0],5.06021,2.57494,8.03287,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:19+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6130346,SA_0000001688,COUNTRY,BWA,AFR,YEAR,Africa,SEX,SEX_BTSX,2005,,,,,,,7.4 [4.8-10.0],7.44481,4.8309,10.00697,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:06+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6111145,SA_0000001688,COUNTRY,LKA,SEAR,YEAR,South-East Asia,SEX,SEX_BTSX,2000,,,,,,,1.9 [0.7-3.2],1.87767,0.71495,3.20039,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:09+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6178379,SA_0000001688,COUNTRY,SWZ,AFR,YEAR,Africa,SEX,SEX_BTSX,2010,,,,,,,7.2 [4.6-9.7],7.15288,4.59525,9.73061,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:36+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6187564,SA_0000001688,COUNTRY,CUB,AMR,YEAR,Americas,SEX,SEX_BTSX,2015,,,,,,,5.9 [3.5-8.3],5.85164,3.50121,8.27759,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:12+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6187702,SA_0000001688,COUNTRY,JOR,EMR,YEAR,Eastern Mediterranean,SEX,SEX_BTSX,2015,,,,,,,0.4 [0.0-1.0],0.36628,0.0,1.01055,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:21+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6110921,SA_0000001688,COUNTRY,CAF,AFR,YEAR,Africa,SEX,SEX_FMLE,2000,,,,,,,0.9 [0.4-1.5],0.93146,0.40535,1.54412,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:09+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6100544,SA_0000001688,COUNTRY,ARM,EUR,YEAR,Europe,SEX,SEX_FMLE,2000,,,,,,,1.5 [0.8-2.4],1.54893,0.80956,2.39129,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:05+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6178389,SA_0000001688,COUNTRY,TCD,AFR,YEAR,Africa,SEX,SEX_FMLE,2010,,,,,,,1.2 [0.4-2.0],1.23983,0.40447,2.04561,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:10+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
3352914,SA_0000001688,GLOBAL,GLOBAL,,YEAR,,SEX,SEX_MLE,2000,,,,,,,8.0 [7.2-9.0],8.04977,7.19232,8.9624,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:02+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6169040,SA_0000001688,COUNTRY,PER,AMR,YEAR,Americas,SEX,SEX_BTSX,2010,,,,,,,7.5 [4.9-10.4],7.53994,4.88227,10.39041,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:30+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6178403,SA_0000001688,COUNTRY,TLS,SEAR,YEAR,South-East Asia,SEX,SEX_BTSX,2010,,,,,,,0.3 [0.0-0.8],0.29577,0.00935,0.78862,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:31+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6207480,SA_0000001688,COUNTRY,AZE,EUR,YEAR,Europe,SEX,SEX_MLE,2019,,,,,,,3.5 [1.0-6.5],3.51457,0.99646,6.47487,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:04+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6226361,SA_0000001688,COUNTRY,YEM,EMR,YEAR,Eastern Mediterranean,SEX,SEX_FMLE,2019,,,,,,,0.0 [0.0-0.1],0.00635,0.0,0.05173,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:42+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6111016,SA_0000001688,COUNTRY,FJI,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2000,,,,,,,2.4 [0.8-4.2],2.40679,0.82616,4.17255,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:14+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6130185,SA_0000001688,UNREGION,2,,YEAR,,SEX,SEX_FMLE,2005,,,,,,,1.6 [1.4-1.8],1.59836,1.40281,1.7976,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:49+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6159323,SA_0000001688,COUNTRY,BGD,SEAR,YEAR,South-East Asia,SEX,SEX_BTSX,2010,,,,,,,0.0 [0.0-0.1],0.0038,0.0,0.06627,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:05+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6110976,SA_0000001688,COUNTRY,DJI,EMR,YEAR,Eastern Mediterranean,SEX,SEX_MLE,2000,,,,,,,1.2 [0.0-2.7],1.15586,0.04209,2.6988,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:15+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6216831,SA_0000001688,REGION,EMR,,YEAR,,SEX,SEX_MLE,2019,,,,,,,0.5 [0.4-0.9],0.53232,0.35487,0.92921,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:42+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6207397,SA_0000001688,UNREGION,5,,YEAR,,SEX,SEX_BTSX,2019,,,,,,,6.7 [5.3-8.1],6.71888,5.33938,8.14746,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:50+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6159278,SA_0000001688,COUNTRY,AGO,AFR,YEAR,Africa,SEX,SEX_BTSX,2010,,,,,,,8.3 [5.6-11.0],8.3199,5.62292,11.04969,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:03+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6159338,SA_0000001688,COUNTRY,BLR,EUR,YEAR,Europe,SEX,SEX_BTSX,2010,,,,,,,15.0 [11.5-18.5],14.98951,11.47565,18.5214,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:08+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6178412,SA_0000001688,COUNTRY,TUN,EMR,YEAR,Eastern Mediterranean,SEX,SEX_BTSX,2010,,,,,,,1.7 [0.3-3.1],1.66206,0.33326,3.09804,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:38+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6111102,SA_0000001688,COUNTRY,JOR,EMR,YEAR,Eastern Mediterranean,SEX,SEX_MLE,2000,,,,,,,0.8 [0.0-2.1],0.83583,0.0,2.10529,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:21+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6216769,SA_0000001688,COUNTRY,CIV,AFR,YEAR,Africa,SEX,SEX_BTSX,2019,,,,,,,2.8 [1.2-4.6],2.80459,1.21329,4.63772,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:20+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6169035,SA_0000001688,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,SEX,SEX_FMLE,2010,,,,,,,0.0 [0.0-0.1],0.02126,0.0,0.11097,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:29+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6187605,SA_0000001688,COUNTRY,ESP,EUR,YEAR,Europe,SEX,SEX_MLE,2015,,,,,,,15.7 [11.2-20.4],15.72154,11.15445,20.44535,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:35+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6196911,SA_0000001688,COUNTRY,MAR,EMR,YEAR,Eastern Mediterranean,SEX,SEX_MLE,2015,,,,,,,0.7 [0.0-1.9],0.71705,0.0,1.91343,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:26+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6130397,SA_0000001688,COUNTRY,CZE,EUR,YEAR,Europe,SEX,SEX_BTSX,2005,,,,,,,14.0 [10.7-17.4],13.9892,10.65671,17.36983,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:12+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6159269,SA_0000001688,UNREGION,9,,YEAR,,SEX,SEX_BTSX,2010,,,,,,,8.9 [6.9-10.9],8.86009,6.92315,10.91651,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:50+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6168981,SA_0000001688,COUNTRY,MNE,EUR,YEAR,Europe,SEX,SEX_FMLE,2010,,,,,,,4.4 [3.1-5.8],4.36238,3.06039,5.77149,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:26+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6140084,SA_0000001688,COUNTRY,KAZ,EUR,YEAR,Europe,SEX,SEX_FMLE,2005,,,,,,,2.5 [1.6-3.4],2.51067,1.62558,3.41327,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:21+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6139261,SA_0000001688,COUNTRY,GTM,AMR,YEAR,Americas,SEX,SEX_BTSX,2005,,,,,,,2.3 [0.9-3.6],2.27228,0.94013,3.58158,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:17+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6100460,SA_0000001688,UNREGION,34,,YEAR,,SEX,SEX_FMLE,2000,,,,,,,0.5 [0.1-0.8],0.45338,0.13978,0.82081,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:52+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6140135,SA_0000001688,COUNTRY,LVA,EUR,YEAR,Europe,SEX,SEX_FMLE,2005,,,,,,,5.1 [3.3-7.0],5.10982,3.32403,6.96799,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:23+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6168991,SA_0000001688,COUNTRY,MRT,AFR,YEAR,Africa,SEX,SEX_MLE,2010,,,,,,,0.0 [0.0-0.0],0.0,0.0,0.0,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:25+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6226313,SA_0000001688,COUNTRY,TTO,AMR,YEAR,Americas,SEX,SEX_FMLE,2019,,,,,,,2.4 [1.5-3.3],2.41551,1.54401,3.34831,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:38+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6196980,SA_0000001688,COUNTRY,NPL,SEAR,YEAR,South-East Asia,SEX,SEX_MLE,2015,,,,,,,2.1 [0.4-4.3],2.14178,0.41481,4.33055,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:27+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6130305,SA_0000001688,COUNTRY,BEN,AFR,YEAR,Africa,SEX,SEX_FMLE,2005,,,,,,,0.9 [0.3-1.6],0.87474,0.25801,1.56752,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:12+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6139246,SA_0000001688,COUNTRY,GMB,AFR,YEAR,Africa,SEX,SEX_BTSX,2005,,,,,,,3.8 [1.9-5.9],3.82935,1.93907,5.89402,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:16+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6111058,SA_0000001688,COUNTRY,GUY,AMR,YEAR,Americas,SEX,SEX_BTSX,2000,,,,,,,5.4 [3.4-7.4],5.38478,3.37453,7.4324,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:17+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6120064,SA_0000001688,COUNTRY,NGA,AFR,YEAR,Africa,SEX,SEX_MLE,2000,,,,,,,13.1 [8.8-17.7],13.12835,8.77763,17.74686,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:29+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6216801,SA_0000001688,COUNTRY,CYP,EUR,YEAR,Europe,SEX,SEX_MLE,2019,,,,,,,12.7 [8.5-17.2],12.69752,8.53543,17.17226,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:12+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6187689,SA_0000001688,COUNTRY,IRQ,EMR,YEAR,Eastern Mediterranean,SEX,SEX_MLE,2015,,,,,,,0.4 [0.0-1.3],0.4094,0.0,1.34459,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:19+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6149235,SA_0000001688,UNREGION,14,,YEAR,,SEX,SEX_BTSX,2010,,,,,,,4.5 [3.8-5.3],4.49607,3.75517,5.34039,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:50+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6100485,SA_0000001688,UNREGION,515,,YEAR,,SEX,SEX_MLE,2000,,,,,,,5.4 [4.4-6.5],5.42731,4.43518,6.51932,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:56+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6217015,SA_0000001688,COUNTRY,MLT,EUR,YEAR,Europe,SEX,SEX_BTSX,2019,,,,,,,8.5 [5.5-11.7],8.52383,5.50204,11.70859,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:25+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6168974,SA_0000001688,COUNTRY,MLT,EUR,YEAR,Europe,SEX,SEX_BTSX,2010,,,,,,,6.9 [4.2-9.7],6.90897,4.17719,9.71257,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:25+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6149198,SA_0000001688,COUNTRY,UZB,EUR,YEAR,Europe,SEX,SEX_MLE,2005,,,,,,,7.5 [4.4-10.8],7.50301,4.40494,10.76612,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:41+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6169004,SA_0000001688,COUNTRY,NER,AFR,YEAR,Africa,SEX,SEX_BTSX,2010,,,,,,,0.2 [0.0-0.6],0.1657,0.0,0.57546,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:28+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6178521,SA_0000001688,UNREGION,21,,YEAR,,SEX,SEX_FMLE,2015,,,,,,,4.3 [3.1-5.5],4.26258,3.08105,5.46804,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:52+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6178422,SA_0000001688,COUNTRY,TZA,AFR,YEAR,Africa,SEX,SEX_FMLE,2010,,,,,,,4.1 [2.7-5.6],4.08343,2.72191,5.59563,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:40+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6110967,SA_0000001688,COUNTRY,CYP,EUR,YEAR,Europe,SEX,SEX_MLE,2000,,,,,,,13.8 [9.4-18.4],13.76362,9.40169,18.44899,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:12+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6207453,SA_0000001688,COUNTRY,ALB,EUR,YEAR,Europe,SEX,SEX_MLE,2019,,,,,,,8.4 [5.0-11.9],8.3623,5.03775,11.94653,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:03+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6120068,SA_0000001688,COUNTRY,NIU,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2000,,,,,,,7.7 [5.2-10.3],7.70725,5.22047,10.33382,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:29+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6207309,SA_0000001688,COUNTRY,WSM,WPR,YEAR,Western Pacific,SEX,SEX_MLE,2015,,,,,,,3.6 [1.1-6.4],3.57733,1.10624,6.36673,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:41+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6207514,SA_0000001688,COUNTRY,BOL,AMR,YEAR,Americas,SEX,SEX_BTSX,2019,,,,,,,4.1 [2.1-6.2],4.09584,2.13736,6.18888,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:06+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6111037,SA_0000001688,COUNTRY,GIN,AFR,YEAR,Africa,SEX,SEX_BTSX,2000,,,,,,,0.3 [0.0-0.9],0.29239,0.0,0.86508,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:17+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6187547,SA_0000001688,COUNTRY,COG,AFR,YEAR,Africa,SEX,SEX_FMLE,2015,,,,,,,2.4 [1.5-3.4],2.40987,1.45414,3.40761,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:11+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6120532,SA_0000001688,UNREGION,145,,YEAR,,SEX,SEX_BTSX,2005,,,,,,,1.6 [1.1-2.2],1.59653,1.07807,2.2304,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:54+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6110977,SA_0000001688,COUNTRY,DMA,AMR,YEAR,Americas,SEX,SEX_BTSX,2000,,,,,,,8.1 [5.0-11.1],8.11513,5.02067,11.14465,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:13+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6130320,SA_0000001688,COUNTRY,BHS,AMR,YEAR,Americas,SEX,SEX_FMLE,2005,,,,,,,2.0 [0.1-3.9],1.99934,0.14841,3.90428,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:05+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6140116,SA_0000001688,COUNTRY,LBY,EMR,YEAR,Eastern Mediterranean,SEX,SEX_BTSX,2005,,,,,,,0.0 [0.0-0.2],0.02729,0.0,0.23633,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:23+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6178398,SA_0000001688,COUNTRY,TJK,EUR,YEAR,Europe,SEX,SEX_FMLE,2010,,,,,,,0.2 [0.0-0.4],0.19407,0.01328,0.41326,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:37+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6111124,SA_0000001688,COUNTRY,KOR,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2000,,,,,,,10.9 [8.0-13.8],10.92941,8.0092,13.84708,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:21+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
